Window ID,True Label,Predicted Label,Alert Type,Event Sequence,Technique IDs,Technique Names,Tactics,Data Sources,Reasons
1073,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1074,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 13 FTP connection events. Mapped from Linux semantic token.
1075,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1076,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 11 FTP connection events. Mapped from Linux semantic token.
1077,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 10 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1078,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 10 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1079,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 10 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1080,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 10 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1081,1,1,True Positive,AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER,T1110,Brute Force,credential-access,,Window contains 11 authentication failures and 0 unknown-user events. Mapped from Linux semantic token.
1082,1,1,True Positive,AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER,T1110,Brute Force,credential-access,,Window contains 16 authentication failures and 0 unknown-user events. Mapped from Linux semantic token.
1083,1,1,True Positive,AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER,T1110,Brute Force,credential-access,,Window contains 5 authentication failures and 0 unknown-user events. Mapped from Linux semantic token.
1084,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1085,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1086,1,1,True Positive,AUTH_FAIL AUTH_FAIL UNKNOWN_USER UNKNOWN_USER UNKNOWN_USER AUTH_FAIL AUTH_FAIL UNKNOWN_USER,T1110,Brute Force,credential-access,,Window contains 4 authentication failures and 4 unknown-user events. Mapped from Linux semantic token.
1087,1,1,True Positive,AUTH_FAIL AUTH_FAIL UNKNOWN_USER UNKNOWN_USER UNKNOWN_USER AUTH_FAIL AUTH_FAIL UNKNOWN_USER,T1110,Brute Force,credential-access,,Window contains 4 authentication failures and 4 unknown-user events. Mapped from Linux semantic token.
1088,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 10 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1089,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 10 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1090,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1091,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1092,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 5 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1093,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 15 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1094,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 19 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1095,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 9 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1096,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1097,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1098,1,1,True Positive,AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER,T1110,Brute Force,credential-access,,Window contains 11 authentication failures and 0 unknown-user events. Mapped from Linux semantic token.
1099,1,1,True Positive,AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER AUTH_FAIL_USER,T1110,Brute Force,credential-access,,Window contains 11 authentication failures and 0 unknown-user events. Mapped from Linux semantic token.
1100,1,1,True Positive,UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL AUTH_FAIL UNKNOWN_USER UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL AUTH_FAIL UNKNOWN_USER UNKNOWN_USER AUTH_FAIL AUTH_FAIL UNKNOWN_USER UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL,T1110,Brute Force,credential-access,,Window contains 13 authentication failures and 13 unknown-user events. Mapped from Linux semantic token.
1101,1,1,True Positive,UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL AUTH_FAIL UNKNOWN_USER UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL AUTH_FAIL UNKNOWN_USER UNKNOWN_USER AUTH_FAIL AUTH_FAIL UNKNOWN_USER UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL,T1110,Brute Force,credential-access,,Window contains 13 authentication failures and 13 unknown-user events. Mapped from Linux semantic token.
1102,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1103,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1104,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1105,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1106,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 10 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1107,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 10 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1108,1,1,True Positive,EXPLOIT_PAYLOAD_ATTEMPT EXPLOIT_PAYLOAD_ATTEMPT,T1190,Exploit Public-Facing Application,initial-access,,Exploit-like payload was observed in the log sequence. Mapped from Linux semantic token.
1109,1,1,True Positive,EXPLOIT_PAYLOAD_ATTEMPT EXPLOIT_PAYLOAD_ATTEMPT EXPLOIT_PAYLOAD_ATTEMPT EXPLOIT_PAYLOAD_ATTEMPT EXPLOIT_PAYLOAD_ATTEMPT EXPLOIT_PAYLOAD_ATTEMPT,T1190,Exploit Public-Facing Application,initial-access,,Exploit-like payload was observed in the log sequence. Mapped from Linux semantic token.
1110,1,1,True Positive,EXPLOIT_PAYLOAD_ATTEMPT EXPLOIT_PAYLOAD_ATTEMPT EXPLOIT_PAYLOAD_ATTEMPT EXPLOIT_PAYLOAD_ATTEMPT EXPLOIT_PAYLOAD_ATTEMPT,T1190,Exploit Public-Facing Application,initial-access,,Exploit-like payload was observed in the log sequence. Mapped from Linux semantic token.
1111,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1112,1,1,True Positive,FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION FTP_CONNECTION,T1133,External Remote Services,initial-access; persistence,,Window contains 23 FTP connection events. Mapped from Linux semantic token.
1113,1,1,True Positive,AUTH_FAIL UNKNOWN_USER UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER UNKNOWN_USER AUTH_FAIL AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL,T1110,Brute Force,credential-access,,Window contains 10 authentication failures and 10 unknown-user events. Mapped from Linux semantic token.
1114,1,1,True Positive,AUTH_FAIL UNKNOWN_USER UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER UNKNOWN_USER AUTH_FAIL AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL,T1110,Brute Force,credential-access,,Window contains 10 authentication failures and 10 unknown-user events. Mapped from Linux semantic token.
1115,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 10 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1116,1,1,True Positive,ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL ROOT_AUTH_FAIL,T1110; T1078,Brute Force; Valid Accounts,credential-access; defense-evasion; initial-access; persistence; privilege-escalation,Logon Session; User Account,Window contains 10 authentication failures and 0 unknown-user events. Mapped from Linux semantic token. | Root account authentication activity was observed. Mapped from Linux semantic token.
1117,1,1,True Positive,UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL AUTH_FAIL AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER UNKNOWN_USER UNKNOWN_USER UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL AUTH_FAIL AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER,T1110,Brute Force,credential-access,,Window contains 10 authentication failures and 10 unknown-user events. Mapped from Linux semantic token.
1118,1,1,True Positive,UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL AUTH_FAIL AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER UNKNOWN_USER UNKNOWN_USER UNKNOWN_USER AUTH_FAIL UNKNOWN_USER AUTH_FAIL AUTH_FAIL AUTH_FAIL UNKNOWN_USER AUTH_FAIL UNKNOWN_USER,T1110,Brute Force,credential-access,,Window contains 10 authentication failures and 10 unknown-user events. Mapped from Linux semantic token.
